"Invalid block type: %1","無效塊類型: %1",module,Magento_ProductAlert
"Price change alert! We wanted you to know that prices have changed for these products:","價格變化的通報！我們想讓你知道，這些產品的價格已經改變了:",module,Magento_ProductAlert
Price:,價格:,module,Magento_ProductAlert
"Click here to stop alerts for this product.","點擊此處停止該產品的通知.",module,Magento_ProductAlert
"Unsubscribe from all price alerts","取消訂閱所有價格警報",module,Magento_ProductAlert
"In stock alert! We wanted you to know that these products are now available:","庫存通報！我們想讓你知道，這些產品現已有貨:",module,Magento_ProductAlert
"Unsubscribe from all stock alerts","取消訂閱所有庫存警報",module,Magento_ProductAlert
Url,網址,module,Magento_ProductVideo
Title,標題,module,Magento_ProductVideo
Description,描述,module,Magento_ProductVideo
"Preview Image","預覽圖像",module,Magento_ProductVideo
"Get Video Information","獲取視頻信息",module,Magento_ProductVideo
"Hide from Product Page","從產品頁面隱藏",module,Magento_ProductVideo
Role,角色,module,Magento_ProductVideo
"YouTube and Vimeo supported.","支持 YouTube 和 Vimeo.",module,Magento_ProductVideo
"Vimeo supported.<br />To add YouTube video, please <a href=""%1"">enter YouTube API Key</a> first.","支援 Vimeo.<br />要添加YouTube影片, 請先 <a href=""%1"">輸入 YouTube API 密鑰</a>.",module,Magento_ProductVideo
"Could not get preview image information. Please check your connection and try again.","無法獲取預覽圖像的信息。請檢查您的連接，然後再試一次.",module,Magento_ProductVideo
"Click here to add videos.","點擊此處添加視頻.",module,Magento_ProductVideo
"New Video","新視頻",module,Magento_ProductVideo
"Add Video","添加視頻",module,Magento_ProductVideo
"Add video","添加視頻",module,Magento_ProductVideo
"Click here or drag and drop to add images.","點擊這裡或拖放添加圖片.",module,Magento_ProductVideo
"Delete video","刪除視頻",module,Magento_ProductVideo
"Delete image","刪除圖像",module,Magento_ProductVideo
"Make Base","變成基本",module,Magento_ProductVideo
Hidden,隱蔽,module,Magento_ProductVideo
"Alt Text","替換文本",module,Magento_ProductVideo
Title:,標題:,module,Magento_ProductVideo
Uploaded:,已上傳:,module,Magento_ProductVideo
Uploader:,上傳者:,module,Magento_ProductVideo
Duration:,為期:,module,Magento_ProductVideo
"Unable to save address. Please, check input data.","無法保存地址。請檢查輸入數據.",module,Magento_Quote
"Cart %1 doesn't contain products","購物車 %1 不包含產品",module,Magento_Quote
"Could not apply coupon code","無法應用優惠券代碼",module,Magento_Quote
"Coupon code is not valid","優惠券代碼無效",module,Magento_Quote
"Could not delete coupon code","無法刪除優惠券代碼",module,Magento_Quote
"Shipping address is not set","送貨地址未設置",module,Magento_Quote
"The requested Payment Method is not available.","要求的付款方法不可用.",module,Magento_Quote
"We found an invalid request for adding product to quote.","我們發現一個無效的請求將產品加進報價.",module,Magento_Quote
"This is the wrong quote item id to update configuration.","這是錯誤的報價項目ID來更新配置.",module,Magento_Quote
"This shipping method is not available. To use this shipping method, please contact us.","這種送貨方式不可用。要使用此送貨方式，請與我們聯繫.",module,Magento_Quote
"The address model is not defined.","沒有定義的地址模式.",module,Magento_Quote
"The address total model should be extended from
                    \Magento\Quote\Model\Quote\Address\Total\AbstractTotal.","The address total model should be extended from
                    \Magento\Quote\Model\Quote\Address\Total\AbstractTotal.",module,Magento_Quote
"Grand Total","累計",module,Magento_Quote
"Shipping & Handling (%1)","運費和手續費 (%1)",module,Magento_Quote
"Shipping & Handling","運費和手續費",module,Magento_Quote
Shipping,送貨,module,Magento_Quote
Subtotal,小計,module,Magento_Quote
"We found an invalid item option format.","我們發現一個無效項目選擇格式.",module,Magento_Quote
"An item option with code %1 already exists.","擁有代碼 %1 的項目選擇已經存在.",module,Magento_Quote
"Item qty declaration error","項目數量申報錯誤",module,Magento_Quote
"Some of the products below do not have all the required options.","下面的一些產品不具備所有必需的選項.",module,Magento_Quote
"Something went wrong during the item options declaration.","一些項目的選項聲明中出錯.",module,Magento_Quote
"We found an item options declaration error.","我們發現一個項目選擇聲明的錯誤.",module,Magento_Quote
"Some of the selected options are not currently available.","一些選定的選項當前不可用.",module,Magento_Quote
"Selected option(s) or their combination is not currently available.","選擇的選項或者其結合當前不可用.",module,Magento_Quote
"Some item options or their combination are not currently available.","有些項目的選項或者其結合當前不可用.",module,Magento_Quote
"Cart %1 doesn't contain item  %2","購物車 %1 不包含項目 %2",module,Magento_Quote
"Could not save quote","無法保存報價",module,Magento_Quote
"Could not remove item from quote","無法從報價中移除項目",module,Magento_Quote
"The qty value is required to update quote item.","需要該數量值來更新報價項目.",module,Magento_Quote
"Invalid customer id %1","無效客戶ID %1",module,Magento_Quote
"Invalid address id %1","無效地址ID %1",module,Magento_Quote
"Cannot create quote","無法創建報價",module,Magento_Quote
"Cannot assign customer to the given cart. The cart belongs to different store.","不能分配客戶給所定的購物車。購物車屬於不同的商店.",module,Magento_Quote
"Cannot assign customer to the given cart. The cart is not anonymous.","不能分配客戶給定的購物車。車是不是匿名.",module,Magento_Quote
"Cannot assign customer to the given cart. Customer already has active cart.","不能分配客戶給定的購物車。客戶已經有了活躍的購物車.",module,Magento_Quote
"Cannot place order.","無法下單.",module,Magento_Quote
"This item price or quantity is not valid for checkout.","該項目的價格或數量在結帳中是無效.",module,Magento_Quote
"Please check the shipping address information. %1","請檢查送貨地址信息. %1",module,Magento_Quote
"Please specify a shipping method.","請指定送貨方式.",module,Magento_Quote
"Please check the billing address information. %1","請檢查帳單地址信息. %1",module,Magento_Quote
"Please select a valid payment method.","請選擇一個有效的付款方式.",module,Magento_Quote
"Store Credit","店鋪信用",module,Magento_Quote
Discount,折扣,module,Magento_Quote
Tax,稅,module,Magento_Quote
"Cart contains virtual product(s) only. Shipping address is not applicable.","購物車只包括虛擬產品。送貨地址不適用.",module,Magento_Quote
"Shipping address not set.","送貨地址未設定.",module,Magento_Quote
"Shipping method is not applicable for empty cart","送貨方式並不適用於空購物車",module,Magento_Quote
"Cart contains virtual product(s) only. Shipping method is not applicable.","購物車只包括虛擬產品。送貨方式不適用.",module,Magento_Quote
"Carrier with such method not found: %1, %2","用這樣的送貨方法運營商沒有找到: %1, %2",module,Magento_Quote
"Cannot set shipping method. %1","無法設置送貨方式. %1",module,Magento_Quote
error123,error123,module,Magento_Quote
error345,error345,module,Magento_Quote
"New Accounts","新賬戶",module,Magento_Reports
"Customers by number of orders","客戶（從訂單數量）",module,Magento_Reports
"Customers by Orders Total","客戶（從訂單總額）",module,Magento_Reports
Filter,過濾,module,Magento_Reports
"Date Used","使用日期",module,Magento_Reports
Day,日,module,Magento_Reports
Month,月,module,Magento_Reports
Year,年,module,Magento_Reports
Period,時期,module,Magento_Reports
From,由,module,Magento_Reports
To,至,module,Magento_Reports
Yes,是,module,Magento_Reports
No,否,module,Magento_Reports
"Empty Rows","空行",module,Magento_Reports
"Invalid date specified","指定日期無效",module,Magento_Reports
Refresh,刷新,module,Magento_Reports
"We can't find records for this period.","我們找不到此期間記錄.",module,Magento_Reports
"Show Reviews","顯示評論",module,Magento_Reports
"Products Report","產品報告",module,Magento_Reports
Downloads,下載,module,Magento_Reports
Product,產品,module,Magento_Reports
Link,鏈接,module,Magento_Reports
SKU,SKU,module,Magento_Reports
Purchases,購買,module,Magento_Reports
CSV,CSV,module,Magento_Reports
"Excel XML","Excel XML",module,Magento_Reports
Unlimited,無限,module,Magento_Reports
"Low stock","低庫存",module,Magento_Reports
"Products Ordered","已訂購產品",module,Magento_Reports
"Most Viewed","最受關注",module,Magento_Reports
"Show Report","顯示報告",module,Magento_Reports
Interval,間隔,module,Magento_Reports
Total,總額,module,Magento_Reports
Price,價錢,module,Magento_Reports
Views,觀看,module,Magento_Reports
"Refresh Statistics","刷新統計信息",module,Magento_Reports
"Customers Reviews","顧客評論",module,Magento_Reports
"Reviews for %1","%1 的評論",module,Magento_Reports
Customer,顧客,module,Magento_Reports
Title,標題,module,Magento_Reports
Detail,詳情,module,Magento_Reports
Created,創建,module,Magento_Reports
"Products Reviews","產品點評",module,Magento_Reports
"Products Bestsellers Report","產品暢銷報告",module,Magento_Reports
"Order Quantity","訂單數量",module,Magento_Reports
"Coupons Usage Report","優惠券使用情況報告",module,Magento_Reports
Subtotal,小計,module,Magento_Reports
"Coupon Code","優惠券代碼",module,Magento_Reports
"Price Rule","價格規則",module,Magento_Reports
Uses,使用,module,Magento_Reports
"Sales Subtotal","銷售小計",module,Magento_Reports
"Sales Discount","銷售折扣",module,Magento_Reports
"Sales Total","總銷售",module,Magento_Reports
Discount,折扣,module,Magento_Reports
"Total Invoiced vs. Paid Report","發票總額 vs. 支付總額報告",module,Magento_Reports
Orders,訂單,module,Magento_Reports
"Invoiced Orders","已發票的訂單",module,Magento_Reports
"Total Invoiced","已發票總額",module,Magento_Reports
"Paid Invoices","已付款的發票",module,Magento_Reports
"Unpaid Invoices","未付款的發票",module,Magento_Reports
"Total Refunded Report","總退款報告",module,Magento_Reports
"Refunded Orders","已退款訂單",module,Magento_Reports
"Total Refunded","共退還",module,Magento_Reports
"Online Refunds","在線退款",module,Magento_Reports
"Offline Refunds","離線退款",module,Magento_Reports
"Total Ordered Report","訂單總額報告",module,Magento_Reports
"Sales Items","銷售項目",module,Magento_Reports
Items,項目,module,Magento_Reports
Revenue,收入,module,Magento_Reports
Profit,利潤,module,Magento_Reports
Invoiced,已開發票,module,Magento_Reports
Paid,已付費,module,Magento_Reports
Refunded,已退款,module,Magento_Reports
"Sales Tax","銷售稅",module,Magento_Reports
Tax,稅,module,Magento_Reports
"Sales Shipping","銷售送貨",module,Magento_Reports
Shipping,送貨,module,Magento_Reports
Canceled,已取消,module,Magento_Reports
"Total Shipped Report","總出貨報告",module,Magento_Reports
Carrier/Method,運輸商/方法,module,Magento_Reports
"Total Sales Shipping","總銷售航運",module,Magento_Reports
"Total Shipping","總航運",module,Magento_Reports
"Order Taxes Report Grouped by Tax Rate","訂單稅款報告（稅率分組）",module,Magento_Reports
Rate,率,module,Magento_Reports
"Tax Amount","稅額",module,Magento_Reports
"Abandoned carts","被遺棄的購物車",module,Magento_Reports
Email,電子郵件,module,Magento_Reports
Products,產品,module,Magento_Reports
Quantity,數量,module,Magento_Reports
"Applied Coupon","優惠券應用",module,Magento_Reports
Updated,已更新,module,Magento_Reports
"IP Address","IP 地址",module,Magento_Reports
Customers,顧客,module,Magento_Reports
ID,ID,module,Magento_Reports
"First Name","名字",module,Magento_Reports
"Last Name","姓",module,Magento_Reports
"Items in Cart","在購物車中的物品",module,Magento_Reports
"Products in carts","在購物車中的產品",module,Magento_Reports
Carts,購物車,module,Magento_Reports
Name,名稱,module,Magento_Reports
"Wish Lists","願望清單",module,Magento_Reports
"Wish List Purchase","願望清單購買",module,Magento_Reports
"Wish List vs. Regular Order","願望清單 vs. 一般訂單",module,Magento_Reports
"Times Deleted","刪除次數",module,Magento_Reports
"Index type is not valid","索引類型無效",module,Magento_Reports
Reports,報告,module,Magento_Reports
"Last updated: %1. To refresh last day's <a href=""%2"">statistics</a>, click <a href=""%3"">here</a>.","最近更新時間: %1. 要刷新最後的日子 <a href=""%2"">統計</a>, 點擊 <a href=""%3"">這處</a>.",module,Magento_Reports
"New Accounts Report","新帳戶報告",module,Magento_Reports
"Customers by Number of Orders","客戶（從訂單數量）",module,Magento_Reports
"Order Count Report","訂單數量報告",module,Magento_Reports
"Order Total Report","訂單總計報告",module,Magento_Reports
"Downloads Report","下載報告",module,Magento_Reports
"Low Stock","低庫存",module,Magento_Reports
"Low Stock Report","低庫存報告",module,Magento_Reports
"Ordered Products Report","已訂購的產品報告",module,Magento_Reports
"Products Most Viewed Report","產品最多查看報告",module,Magento_Reports
"Product Views Report","產品觀看報告",module,Magento_Reports
"An error occurred while showing the product views report. Please review the log and try again.","展示產品觀看報告時出錯。請查看日誌，然後再試一次.",module,Magento_Reports
Review,評論,module,Magento_Reports
Reviews,評論,module,Magento_Reports
"Customers Report","客戶報告",module,Magento_Reports
"Customer Reviews Report","客戶評價報告",module,Magento_Reports
"Product Reviews Report","產品評測報告",module,Magento_Reports
"Product Reviews","產品評測",module,Magento_Reports
Details,詳細信息,module,Magento_Reports
Sales,銷售,module,Magento_Reports
"Best Sellers Report","暢銷報告",module,Magento_Reports
Coupons,優惠券,module,Magento_Reports
"Coupons Report","優惠券報告",module,Magento_Reports
"Invoice Report","發票報表",module,Magento_Reports
"Refunds Report","退款報告",module,Magento_Reports
"Sales Report","銷售報告",module,Magento_Reports
"Shipping Report","送貨報表",module,Magento_Reports
"Tax Report","稅務報表",module,Magento_Reports
"Shopping Cart","購物車",module,Magento_Reports
"Abandoned Carts","已放棄購的物車",module,Magento_Reports
"Customer Shopping Carts","顧客的購物車",module,Magento_Reports
"Products in Carts","購物車中的產品",module,Magento_Reports
Statistics,統計,module,Magento_Reports
"No report code is specified.","未指定報告代碼.",module,Magento_Reports
"You refreshed lifetime statistics.","您刷新了一生統計.",module,Magento_Reports
"We can't refresh lifetime statistics.","我們不能刷新一生統計.",module,Magento_Reports
"Recent statistics have been updated.","最近的統計已更新.",module,Magento_Reports
"We can't refresh recent statistics.","我們無法刷新最新統計數據.",module,Magento_Reports
"The product type filter specified is incorrect.","指定的產品類型過濾器是不正確.",module,Magento_Reports
"Order Taxes Report Grouped by Tax Rates","訂單稅款報告（以稅率分組）",module,Magento_Reports
"Total Invoiced VS Paid Report","總開發票 VS 付費報告",module,Magento_Reports
"Promotion Coupons Usage Report","促銷優惠券使用情況報告",module,Magento_Reports
Bestsellers,最暢銷,module,Magento_Reports
"Most Viewed Products Report","最多瀏覽的產品報告",module,Magento_Reports
"An error occurred while showing the product views report. Please review the log and try again.","展示產品觀看報告時出錯。請查看日誌，然後再試一次.",module,Magento_Reports
Error,錯誤,module,Magento_Reports
"Show By","顯示（以）",module,Magento_Reports
"Select Date","選擇日期",module,Magento_Reports
"Customers that have Wish List: %1","有願望清單的客戶: %1",module,Magento_Reports
"Number of Wish Lists: %1","願望清單數目: %1",module,Magento_Reports
"Number of items bought from a Wish List: %1","從願望清單購買的項目數量: %1",module,Magento_Reports
"Number of times Wish Lists have been shared (emailed): %1","願望列表數量已經共享（通過電子郵件）的數目: %1",module,Magento_Reports
"Number of Wish List referrals: %1","願望清單轉介數: %1",module,Magento_Reports
"Number of Wish List conversions: %1","願望清單轉化次數: %1",module,Magento_Reports
"Show Report For:","顯示報告:",module,Magento_Reports
"All Websites","所有網站",module,Magento_Reports
"Recently Viewed","最近瀏覽過的",module,Magento_Reports
"Add to Cart","添加到購物車",module,Magento_Reports
"In stock","有現貨",module,Magento_Reports
"Out of stock","缺貨",module,Magento_Reports
"Add to Wish List","加入願望清單",module,Magento_Reports
"Add to Compare","加入比較",module,Magento_Reports
"Recently Compared","最近比較",module,Magento_Reports
"Learn More","了解更多",module,Magento_Reports
"Save Review","保存評論",module,Magento_Review
"New Review","新的評論",module,Magento_Review
"Review Details","評論詳情",module,Magento_Review
Product,產品,module,Magento_Review
"Product Rating","產品評級",module,Magento_Review
Status,狀態,module,Magento_Review
Visibility,能見度,module,Magento_Review
Nickname,暱稱,module,Magento_Review
"Summary of Review","評論摘要",module,Magento_Review
Review,評論,module,Magento_Review
Previous,前面的,module,Magento_Review
"Save and Previous","保存並上一頁",module,Magento_Review
"Save and Next","保存並下一頁",module,Magento_Review
Next,下一個,module,Magento_Review
"Delete Review","刪除評論",module,Magento_Review
"Are you sure you want to do this?","你確定你想這樣做?",module,Magento_Review
"Edit Review '%1'","編輯評論 '%1'",module,Magento_Review
"<a href=""%1"" onclick=""this.target='blank'"">%2 %3</a> <a href=""mailto:%4"">(%4)</a>","<a href=""%1"" onclick=""this.target='blank'"">%2 %3</a> <a href=""mailto:%4"">(%4)</a>",module,Magento_Review
Administrator,管理員,module,Magento_Review
Guest,來賓,module,Magento_Review
Author,作者,module,Magento_Review
"Summary Rating","摘要評級",module,Magento_Review
"Detailed Rating","詳細評分",module,Magento_Review
ID,ID,module,Magento_Review
Created,創建,module,Magento_Review
Title,標題,module,Magento_Review
Type,類型,module,Magento_Review
SKU,SKU,module,Magento_Review
Action,操作,module,Magento_Review
Edit,編輯,module,Magento_Review
Delete,刪除,module,Magento_Review
"Are you sure?","你確定?",module,Magento_Review
"Update Status","更新狀態",module,Magento_Review
Customer,顧客,module,Magento_Review
"Pending Reviews of Customer `%1`","顧客的待定評價 `%1`",module,Magento_Review
"Pending Reviews","待定評價",module,Magento_Review
"All Reviews of Customer `%1`","顧客 `%1` 的所有評價",module,Magento_Review
"All Reviews of Product `%1`","產品 `%1` 的所有評價",module,Magento_Review
"All Reviews","所有評價",module,Magento_Review
Name,名稱,module,Magento_Review
"Product Store Name","產品商店名稱",module,Magento_Review
Price,價錢,module,Magento_Review
Quantity,數量,module,Magento_Review
Websites,網站,module,Magento_Review
"Manage Ratings","管理評級",module,Magento_Review
"Add New Rating","添加新評級",module,Magento_Review
"Save Rating","保存評級",module,Magento_Review
"Delete Rating","刪除評級",module,Magento_Review
"Edit Rating #%1","編輯評級 #%1",module,Magento_Review
"New Rating","新評級",module,Magento_Review
"Rating Title","評級標題",module,Magento_Review
"Default Value","默認值",module,Magento_Review
"Rating Visibility","評級能見度",module,Magento_Review
"Is Active","是活躍的",module,Magento_Review
"Sort Order","排序",module,Magento_Review
"Rating Information","評級信息",module,Magento_Review
"Product Reviews","產品評測",module,Magento_Review
"Pending product review(s)","待定的產品評測",module,Magento_Review
"Product: <a href=""%1"" target=""_blank"">%2</a> <br/>","產品: <a href=""%1"" target=""_blank"">%2</a> <br/>",module,Magento_Review
"Summary of review: %1 <br/>","評測摘要: %1 <br/>",module,Magento_Review
"Review: %1 <br/>","評論: %1 <br/>",module,Magento_Review
"Store: %1 <br/>","商店: %1 <br/>",module,Magento_Review
"Click <a href=""%1"">here</a> to see the review.","點擊 <a href=""%1"">這裡</a> 來觀看評論.",module,Magento_Review
"Product: ""%1"" reviewed by: %2","產品: ""%1"" 評論人: %2",module,Magento_Review
"Pending Reviews RSS","待定評測RSS",module,Magento_Review
"Reviews %1","評論 %1",module,Magento_Review
Reviews,評論,module,Magento_Review
"The review has been deleted.","該評論已刪除.",module,Magento_Review
"Something went wrong  deleting this review.","刪除此評論時出了錯.",module,Magento_Review
"Customer Reviews","顧客評論",module,Magento_Review
"Edit Review","編輯評論",module,Magento_Review
"We can't retrieve the product ID.","我們無法檢索產品ID.",module,Magento_Review
"Please select review(s).","請選擇評論.",module,Magento_Review
"A total of %1 record(s) have been deleted.","共有 %1 記錄已被刪除.",module,Magento_Review
"Something went wrong while deleting these records.","在刪除這些記錄出了錯.",module,Magento_Review
"A total of %1 record(s) have been updated.","共有 %1 記錄已被更新.",module,Magento_Review
"Something went wrong while updating these review(s).","而更新這些評論出了錯.",module,Magento_Review
"You saved the review.","你保存了評論.",module,Magento_Review
"Something went wrong while saving this review.","保存這筆評論時出了錯.",module,Magento_Review
"The review was removed by another user or does not exist.","評論已被其他用戶刪除或不存在.",module,Magento_Review
"You deleted the rating.","您刪除了這評級.",module,Magento_Review
Ratings,評級,module,Magento_Review
"You saved the rating.","你保存了評級.",module,Magento_Review
"My Product Reviews","我的產品評論",module,Magento_Review
"You submitted your review for moderation.","您提交了需要審核的評論.",module,Magento_Review
"We can't post your review right now.","我們現在無法發表您的評論.",module,Magento_Review
"Storage key was not set","存儲密鑰未設置",module,Magento_Review
Approved,批准,module,Magento_Review
Pending,待定,module,Magento_Review
"Not Approved","不批准",module,Magento_Review
"Please enter a review summary.","請輸入評論摘要.",module,Magento_Review
"Please enter a nickname.","請輸入暱稱.",module,Magento_Review
"Please enter a review.","請輸入評論.",module,Magento_Review
"Rating isn\'t Available","評級是不可用",module,Magento_Review
"Please specify a rating title for a store, or we'll just use the default value.","請指定商店的等級標題，否則我們將只使用默認值.",module,Magento_Review
"Assigned Options","已指派的選項",module,Magento_Review
"Option Title:","選項標題:",module,Magento_Review
"Product Name","產品名稱",module,Magento_Review
Rating,評級,module,Magento_Review
Actions,操作,module,Magento_Review
"See Details","查看詳細信息",module,Magento_Review
"You have submitted no reviews.","您無提交任何評論.",module,Magento_Review
Back,返回,module,Magento_Review
"My Recent Reviews","我最近的評論",module,Magento_Review
"View All","查看全部",module,Magento_Review
"Average Customer Rating:","平均客戶評級:",module,Magento_Review
"Your Review","你的評論",module,Magento_Review
"Submitted on %1","提交日期在 %1",module,Magento_Review
"Back to My Reviews","回到我的評論",module,Magento_Review
"Ratings Review Summary","評級評測總結",module,Magento_Review
"Be the first to review this product","成為第一個評論該產品",module,Magento_Review
"Write Your Own Review","發表您的評論",module,Magento_Review
"* Required Fields","* 必填字段",module,Magento_Review
"You\'re reviewing:","您正在評論:",module,Magento_Review
"Your Rating","您的評級",module,Magento_Review
"%1 %2","%1 %2",module,Magento_Review
Summary,摘要,module,Magento_Review
"Submit Review","提交評論",module,Magento_Review
"Only registered users can write reviews. Please, <a href=""%1"">Sign in</a> or <a href=""%2"">create an account</a>","只有註冊用戶可以發表評論. 請 <a href=""%1"">登入</a> 或 <a href=""%2"">創建一個帳戶</a>",module,Magento_Review
"Add Your Review","添加您的評論",module,Magento_Review
"%1 Review(s)","%1 評論",module,Magento_Review
"Review by","評論者",module,Magento_Review
"Posted on","發表於",module,Magento_Review
"Back to Main Product Info","返回主產品信息",module,Magento_Review
"Average Customer Rating","平均客戶評級",module,Magento_Review
"Product Rating:","產品評級:",module,Magento_Review
"Product Review (submitted on %1):","產品評論 (提交於 %1):",module,Magento_Review
"Back to Product Reviews","返回商品評論",module,Magento_Review
"Page not found.","找不到網頁.",module,Magento_Rss
Feed,供稿,module,Magento_Rss
"Miscellaneous Feeds","其他供稿,module,Magento_Rss
"Get Feed","獲取供稿",module,Magento_Rss
Apply,應用,module,Magento_Rule
"Please choose a valid discount amount.","請選擇一個有效的折扣金額.",module,Magento_Rule
"End Date must follow Start Date.","結束日期必須大於開始日期.",module,Magento_Rule
"Please specify a website.","請指定網站.",module,Magento_Rule
"Please specify Customer Groups.","請指定客戶群.",module,Magento_Rule
to,至,module,Magento_Rule
by,通過,module,Magento_Rule
"Please choose an action to add.","請選擇一個動作來添加.",module,Magento_Rule
"Perform following actions","執行以下操作",module,Magento_Rule
is,是,module,Magento_Rule
"is not","不是",module,Magento_Rule
"equals or greater than","等於或大於",module,Magento_Rule
"equals or less than","等於或小於",module,Magento_Rule
"greater than","大於",module,Magento_Rule
"less than","小於",module,Magento_Rule
contains,包含,module,Magento_Rule
"does not contain","不含",module,Magento_Rule
"is one of","是其一",module,Magento_Rule
"is not one of","不是其一",module,Magento_Rule
"Please choose a condition to add.","請選擇一個條件來添加.",module,Magento_Rule
Add,添加,module,Magento_Rule
Remove,刪除,module,Magento_Rule
ALL,全部,module,Magento_Rule
ANY,任何,module,Magento_Rule
TRUE,對,module,Magento_Rule
FALSE,錯,module,Magento_Rule
"If %1 of these conditions are %2:","如果這些條件的 %1 是 %2:",module,Magento_Rule
"Conditions Combination","條件結合",module,Magento_Rule
"Attribute Set","屬性集",module,Magento_Rule
Category,類別,module,Magento_Rule
"Open Chooser","打開選配",module,Magento_Rule
"Unknown condition operator","未知條件運算符",module,Magento_Rule
"There is no information about associated entity type ""%1"".","There is no information about associated entity type ""%1"".",module,Magento_Rule
"Cart Price Rules","購物車價格規則",module,Magento_SalesRule
"Add New Rule","添加新規則",module,Magento_SalesRule
"Save and Continue Edit","保存並繼續編輯",module,Magento_SalesRule
"Edit Rule '%1'","編輯規則 '%1'",module,Magento_SalesRule
"New Rule","新規則",module,Magento_SalesRule
"Rule Information","規則信息",module,Magento_SalesRule
Actions,操作,module,Magento_SalesRule
"Pricing Structure Rules","價格結構規則",module,Magento_SalesRule
Apply,應用,module,Magento_SalesRule
"Percent of product price discount","產品價格折扣百分比",module,Magento_SalesRule
"Fixed amount discount","定額折扣",module,Magento_SalesRule
"Fixed amount discount for whole cart","整個購物車的定額折扣",module,Magento_SalesRule
"Buy X get Y free (discount amount is Y)","購買X即可獲得免費Y（優惠金額為Y）",module,Magento_SalesRule
"Discount Amount","折扣金額",module,Magento_SalesRule
"Maximum Qty Discount is Applied To","最大數量折扣已應用於",module,Magento_SalesRule
"Discount Qty Step (Buy X)","折扣數量梯級（買入X）",module,Magento_SalesRule
"Apply to Shipping Amount","適用於送貨價格",module,Magento_SalesRule
"Discard subsequent rules","丟棄後續規則",module,Magento_SalesRule
Yes,是,module,Magento_SalesRule
No,否,module,Magento_SalesRule
"Apply the rule only to cart items matching the following conditions (leave blank for all items).","只對符合以下條件的購物車項目應用該規則（留空代表所有項目）.",module,Magento_SalesRule
"Apply To","適用於",module,Magento_SalesRule
Conditions,條件,module,Magento_SalesRule
"Apply the rule only if the following conditions are met (leave blank for all products).","只有在滿足以下條件的規則時應用（留空代表所有產品）.",module,Magento_SalesRule
"Manage Coupon Codes","管理優惠券代碼",module,Magento_SalesRule
"Coupons Information","優惠券信息",module,Magento_SalesRule
"Coupon Qty","優惠券數量",module,Magento_SalesRule
"Code Length","代碼長度",module,Magento_SalesRule
"Excluding prefix, suffix and separators.","Excluding prefix, suffix and separators.",module,Magento_SalesRule
"Code Format","Code Format",module,Magento_SalesRule
"Code Prefix","Code Prefix",module,Magento_SalesRule
"Code Suffix","Code Suffix",module,Magento_SalesRule
"Dash Every X Characters","Dash Every X Characters",module,Magento_SalesRule
"If empty no separation.","If empty no separation.",module,Magento_SalesRule
Generate,Generate,module,Magento_SalesRule
"Coupon Code","Coupon Code",module,Magento_SalesRule
Created,Created,module,Magento_SalesRule
Uses,Uses,module,Magento_SalesRule
"Times Used","Times Used",module,Magento_SalesRule
CSV,CSV,module,Magento_SalesRule
"Excel XML","Excel XML",module,Magento_SalesRule
Delete,Delete,module,Magento_SalesRule
"Are you sure you want to delete the selected coupon(s)?","Are you sure you want to delete the selected coupon(s)?",module,Magento_SalesRule
Labels,Labels,module,Magento_SalesRule
"Default Label","Default Label",module,Magento_SalesRule
"Default Rule Label for All Store Views","Default Rule Label for All Store Views",module,Magento_SalesRule
"Store View Specific Labels","Store View Specific Labels",module,Magento_SalesRule
"General Information","General Information",module,Magento_SalesRule
"Rule Name","Rule Name",module,Magento_SalesRule
Description,Description,module,Magento_SalesRule
Status,Status,module,Magento_SalesRule
Active,Active,module,Magento_SalesRule
Inactive,Inactive,module,Magento_SalesRule
Websites,Websites,module,Magento_SalesRule
"Customer Groups","Customer Groups",module,Magento_SalesRule
Coupon,Coupon,module,Magento_SalesRule
"Use Auto Generation","Use Auto Generation",module,Magento_SalesRule
"If you select and save the rule you will be able to generate multiple coupon codes.","If you select and save the rule you will be able to generate multiple coupon codes.",module,Magento_SalesRule
"Uses per Coupon","Uses per Coupon",module,Magento_SalesRule
"Uses per Customer","Uses per Customer",module,Magento_SalesRule
"Usage limit enforced for logged in customers only.","Usage limit enforced for logged in customers only.",module,Magento_SalesRule
From,From,module,Magento_SalesRule
To,To,module,Magento_SalesRule
Priority,Priority,module,Magento_SalesRule
"Public In RSS Feed","Public In RSS Feed",module,Magento_SalesRule
"Cart Price Rule","Cart Price Rule",module,Magento_SalesRule
ID,ID,module,Magento_SalesRule
Rule,Rule,module,Magento_SalesRule
Start,Start,module,Magento_SalesRule
End,End,module,Magento_SalesRule
"%1 - Discounts and Coupons","%1 - Discounts and Coupons",module,Magento_SalesRule
Coupons/Discounts,Coupons/Discounts,module,Magento_SalesRule
Promotions,Promotions,module,Magento_SalesRule
"You deleted the rule.","You deleted the rule.",module,Magento_SalesRule
"We can't delete the rule right now. Please review the log and try again.","We can't delete the rule right now. Please review the log and try again.",module,Magento_SalesRule
"We can't find a rule to delete.","We can't find a rule to delete.",module,Magento_SalesRule
"This rule no longer exists.","This rule no longer exists.",module,Magento_SalesRule
"Edit Rule","Edit Rule",module,Magento_SalesRule
"New Cart Price Rule","New Cart Price Rule",module,Magento_SalesRule
"Rule is not defined","Rule is not defined",module,Magento_SalesRule
